IP,SLOT,PORT,VLAN,ID_PORT,GPON,VENDOR
172.28.116.218,13,3,"2458, 505",431553341-1569988022,GPON07-D2-CBI-4,ZTE
172.28.116.218,13,4,"2458, 505",431553341-1569864503,GPON07-D2-CBI-4,ZTE
172.28.116.218,13,5,"2458, 505",431553341-1569988023,GPON07-D2-CBI-4,ZTE
172.28.116.218,13,6,"2458, 505",431553341-1569864504,GPON07-D2-CBI-4,ZTE
172.28.116.218,13,7,"2458, 505",431553341-1569988024,GPON07-D2-CBI-4,ZTE
172.28.116.218,13,8,"2458, 505",431553341-1569864505,GPON07-D2-CBI-4,ZTE
172.28.116.218,13,9,"2458, 505",431553341-1569988025,GPON07-D2-CBI-4,ZTE
172.28.116.218,13,10,"2458, 505",431553341-1569864506,GPON07-D2-CBI-4,ZTE
172.28.116.218,13,11,"2458, 505",431553341-1569988026,GPON07-D2-CBI-4,ZTE
172.28.116.218,13,12,"2458, 505",431553341-1569864507,GPON07-D2-CBI-4,ZTE
172.28.116.218,13,13,"2458, 505",431553341-1569988027,GPON07-D2-CBI-4,ZTE
172.28.116.218,13,14,"2458, 505",431553341-1569864508,GPON07-D2-CBI-4,ZTE
172.28.116.218,13,15,"2458, 505",431553341-1569988028,GPON07-D2-CBI-4,ZTE
172.28.116.218,13,16,"2458, 505",431553341-1569864509,GPON07-D2-CBI-4,ZTE
172.28.116.218,14,1,"2458, 505",439878341-1579437976,GPON05-D2-CLS-3,ZTE
172.28.116.218,14,2,"2458, 505",439878341-1579037172,GPON05-D2-CLS-3,ZTE
172.28.116.218,14,3,"2458, 505",439878341-1579437977,GPON05-D2-CLS-3,ZTE
172.28.116.218,14,4,"2458, 505",439878341-1579037173,GPON05-D2-CLS-3,ZTE
172.28.116.218,14,5,"2458, 505",439878341-1579437978,GPON05-D2-CLS-3,ZTE
172.28.116.218,14,6,"2458, 505",439878341-1579037174,GPON05-D2-CLS-3,ZTE
172.28.116.218,14,7,"2458, 505",439878341-1579437979,GPON05-D2-CLS-3,ZTE
172.28.116.218,14,8,"2458, 505",439878341-1579037175,GPON05-D2-CLS-3,ZTE
172.28.116.218,14,9,"2458, 505",439878341-1579437980,GPON05-D2-CLS-3,ZTE
172.28.116.218,14,10,"2458, 505",439878341-1579037176,GPON05-D2-CLS-3,ZTE
172.28.116.218,14,11,"2458, 505",439878341-1579437981,GPON05-D2-CLS-3,ZTE
172.28.116.218,14,12,"2458, 505",439878341-1579037177,GPON05-D2-CLS-3,ZTE
172.28.116.218,14,13,"2458, 505",439878341-1579437982,GPON05-D2-CLS-3,ZTE
172.28.116.218,14,14,"2458, 505",439878341-1579037178,GPON05-D2-CLS-3,ZTE
172.28.116.218,14,15,"2458, 505",439878341-1579437983,GPON05-D2-CLS-3,ZTE
172.28.116.218,14,16,"2458, 505",439878341-1579037179,GPON05-D2-CLS-3,ZTE
172.28.116.218,15,1,"2458, 505",598353353-2133548430,GPON05-D2-CLS-3,ZTE
172.28.116.218,15,2,"2458, 505",598353353-2133658157,GPON05-D2-CLS-3,ZTE
172.28.116.218,15,3,"2458, 505",598353353-2133548431,GPON05-D2-CLS-3,ZTE
172.28.116.218,15,4,"2458, 505",598353353-2133658158,GPON05-D2-CLS-3,ZTE
172.28.116.218,15,5,"2458, 505",598353353-2133548432,GPON05-D2-CLS-3,ZTE
172.28.116.218,15,6,"2458, 505",598353353-2133658159,GPON05-D2-CLS-3,ZTE
172.28.116.218,15,7,"2458, 505",598353353-2133548433,GPON05-D2-CLS-3,ZTE
172.28.116.218,15,8,"2458, 505",598353353-2133658160,GPON05-D2-CLS-3,ZTE
172.28.116.218,15,9,"2458, 505",598353353-2133548434,GPON05-D2-CLS-3,ZTE
172.28.116.218,15,10,"2458, 505",598353353-2133658161,GPON05-D2-CLS-3,ZTE
172.28.116.218,15,11,"2458, 505",598353353-2133548435,GPON05-D2-CLS-3,ZTE
172.28.116.218,15,12,"2458, 505",598353353-2133658162,GPON05-D2-CLS-3,ZTE
172.28.116.218,15,13,"2458, 505",598353353-2133548436,GPON05-D2-CLS-3,ZTE
172.28.116.218,15,14,"2458, 505",598353353-2133658163,GPON05-D2-CLS-3,ZTE
172.28.116.218,15,15,"2458, 505",598353353-2133548437,GPON05-D2-CLS-3,ZTE
172.28.116.218,15,16,"2458, 505",598353353-2133658164,GPON05-D2-CLS-3,ZTE
172.28.116.218,16,1,"2458, 505",619878353-2151116574,GPON05-D2-CLS-3,ZTE
172.28.116.218,16,2,"2458, 505",619878353-2151012005,GPON05-D2-CLS-3,ZTE
172.28.116.218,16,3,"2458, 505",619878353-2151116575,GPON05-D2-CLS-3,ZTE
172.28.116.218,16,4,"2458, 505",619878353-2151012006,GPON05-D2-CLS-3,ZTE
172.28.116.218,16,5,"2458, 505",619878353-2151116576,GPON05-D2-CLS-3,ZTE
172.28.116.218,16,6,"2458, 505",619878353-2151012007,GPON05-D2-CLS-3,ZTE
172.28.116.218,16,7,"2458, 505",619878353-2151116577,GPON05-D2-CLS-3,ZTE
172.28.116.218,16,8,"2458, 505",619878353-2151012008,GPON05-D2-CLS-3,ZTE
172.28.116.218,16,9,"2458, 505",619878353-2151116578,GPON05-D2-CLS-3,ZTE
172.28.116.218,16,10,"2458, 505",619878353-2151012009,GPON05-D2-CLS-3,ZTE
172.28.116.218,16,11,"2458, 505",619878353-2151116579,GPON05-D2-CLS-3,ZTE
172.28.116.218,16,12,"2458, 505",619878353-2151012010,GPON05-D2-CLS-3,ZTE
172.28.116.218,16,13,"2458, 505",619878353-2151116580,GPON05-D2-CLS-3,ZTE
172.28.116.218,16,14,"2458, 505",619878353-2151012011,GPON05-D2-CLS-3,ZTE
172.28.116.218,16,15,"2458, 505",619878353-2151116581,GPON05-D2-CLS-3,ZTE
172.28.116.218,16,16,"2458, 505",619878353-2151012012,GPON05-D2-CLS-3,ZTE
172.28.116.219,0,1,"2459,,500",257703319-1209822852,GPON00-D2-BOO-3IST,ZTE
172.28.116.219,0,2,"2459,,500",257703319-1209822853,GPON00-D2-BOO-3IST,ZTE
172.28.116.219,0,3,"2459,,500",257703319-1209822854,GPON00-D2-BOO-3IST,ZTE
172.28.116.219,0,4,"2459,,500",257703319-1209822855,GPON00-D2-BOO-3IST,ZTE
172.28.116.219,0,5,"2459,,500",257703319-1209822856,GPON00-D2-BOO-3IST,ZTE
172.28.116.219,0,6,"2459,,500",257703319-1209822857,GPON00-D2-BOO-3IST,ZTE
172.28.116.219,0,7,"2459,,500",257703319-1209822858,GPON00-D2-BOO-3IST,ZTE
172.28.116.219,0,8,"2459,,500",257703319-1209822859,GPON00-D2-BOO-3IST,ZTE
172.28.116.219,0,9,"2459,,500",257703319-1209822860,GPON00-D2-BOO-3IST,ZTE
172.28.116.219,0,10,"2459,,500",257703319-1209822861,GPON00-D2-BOO-3IST,ZTE
172.28.116.219,0,11,"2459,,500",257703319-1209822862,GPON00-D2-BOO-3IST,ZTE
172.28.116.219,0,12,"2459,,500",257703319-1209822863,GPON00-D2-BOO-3IST,ZTE
172.28.116.219,0,13,"2459,,500",257703319-1209822864,GPON00-D2-BOO-3IST,ZTE
172.28.116.219,0,14,"2459,,500",257703319-1209822865,GPON00-D2-BOO-3IST,ZTE
172.28.116.219,0,15,"2459,,500",257703319-1209822866,GPON00-D2-BOO-3IST,ZTE
172.28.116.219,0,16,"2459,,500",257703319-1209822867,GPON00-D2-BOO-3IST,ZTE
172.28.116.219,1,1,"2459,,500",257703319-1209822852,GPON00-D2-BOO-3IST,ZTE
172.28.116.219,1,2,"2459,,500",257703319-1209822853,GPON00-D2-BOO-3IST,ZTE
172.28.116.219,1,3,"2459,,500",257703319-1209822854,GPON00-D2-BOO-3IST,ZTE
172.28.116.219,1,4,"2459,,500",257703319-1209822855,GPON00-D2-BOO-3IST,ZTE
172.28.116.219,1,5,"2459,,500",257703319-1209822856,GPON00-D2-BOO-3IST,ZTE
172.28.116.219,1,6,"2459,,500",257703319-1209822857,GPON00-D2-BOO-3IST,ZTE
172.28.116.219,1,7,"2459,,500",257703319-1209822858,GPON00-D2-BOO-3IST,ZTE
172.28.116.219,1,8,"2459,,500",257703319-1209822859,GPON00-D2-BOO-3IST,ZTE
172.28.116.219,1,9,"2459,,500",257703319-1209822860,GPON00-D2-BOO-3IST,ZTE
172.28.116.219,1,10,"2459,,500",257703319-1209822861,GPON00-D2-BOO-3IST,ZTE
172.28.116.219,1,11,"2459,,500",257703319-1209822862,GPON00-D2-BOO-3IST,ZTE
172.28.116.219,1,12,"2459,,500",257703319-1209822863,GPON00-D2-BOO-3IST,ZTE
172.28.116.219,1,13,"2459,,500",257703319-1209822864,GPON00-D2-BOO-3IST,ZTE
172.28.116.219,1,14,"2459,,500",257703319-1209822865,GPON00-D2-BOO-3IST,ZTE
172.28.116.219,1,15,"2459,,500",257703319-1209822866,GPON00-D2-BOO-3IST,ZTE
172.28.116.219,1,16,"2459,,500",257703319-1209822867,GPON00-D2-BOO-3IST,ZTE
172.28.116.223,1,1,"2204,,502",399303343-1482311532,GPON32-D2-BOO-3,ZTE
172.28.116.223,1,2,"2204,,502",399303343-1482257440,GPON32-D2-BOO-3,ZTE
172.28.116.223,1,3,"2204,,502",399303343-1482311533,GPON32-D2-BOO-3,ZTE
172.28.116.223,1,4,"2204,,502",399303343-1482257441,GPON32-D2-BOO-3,ZTE
172.28.116.223,1,5,"2204,,502",399303343-1482311534,GPON32-D2-BOO-3,ZTE
172.28.116.223,1,6,"2204,,502",399303343-1482257442,GPON32-D2-BOO-3,ZTE
172.28.116.223,1,7,"2204,,502",399303343-1482311535,GPON32-D2-BOO-3,ZTE
172.28.116.223,1,8,"2204,,502",399303343-1482257443,GPON32-D2-BOO-3,ZTE
172.28.116.223,1,9,"2204,,502",399303343-1482311536,GPON32-D2-BOO-3,ZTE
172.28.116.223,1,10,"2204,,502",399303343-1482257444,GPON32-D2-BOO-3,ZTE
172.28.116.223,1,11,"2204,,502",399303343-1482311537,GPON32-D2-BOO-3,ZTE
172.28.116.223,1,12,"2204,,502",399303343-1482257445,GPON32-D2-BOO-3,ZTE
172.28.116.223,1,13,"2204,,502",399303343-1482311538,GPON32-D2-BOO-3,ZTE
172.28.116.223,1,14,"2204,,502",399303343-1482257446,GPON32-D2-BOO-3,ZTE
172.28.116.223,1,15,"2204,,502",399303343-1482311539,GPON32-D2-BOO-3,ZTE
172.28.116.223,1,16,"2204,,502",399303343-1482257447,GPON32-D2-BOO-3,ZTE
172.28.116.223,2,1,"2204,,502",641103390-2174483419,GPON32-D2-BOO-3,ZTE
172.28.116.223,2,2,"2204,,502",641103390-2174225537,GPON32-D2-BOO-3,ZTE
172.28.116.223,2,3,"2204,,502",641103390-2174483420,GPON32-D2-BOO-3,ZTE
172.28.116.223,2,4,"2204,,502",641103390-2174225538,GPON32-D2-BOO-3,ZTE
172.28.116.223,2,5,"2204,,502",641103390-2174483421,GPON32-D2-BOO-3,ZTE
172.28.116.223,2,6,"2204,,502",641103390-2174225539,GPON32-D2-BOO-3,ZTE
172.28.116.223,2,7,"2204,,502",641103390-2174483422,GPON32-D2-BOO-3,ZTE
172.28.116.223,2,8,"2204,,502",641103390-2174225540,GPON32-D2-BOO-3,ZTE
172.28.116.223,2,9,"2204,,502",641103390-2174483423,GPON32-D2-BOO-3,ZTE
172.28.116.223,2,10,"2204,,502",641103390-2174225541,GPON32-D2-BOO-3,ZTE
172.28.116.223,2,11,"2204,,502",641103390-2174483424,GPON32-D2-BOO-3,ZTE
172.28.116.223,2,12,"2204,,502",641103390-2174225542,GPON32-D2-BOO-3,ZTE
172.28.116.223,2,13,"2204,,502",641103390-2174483425,GPON32-D2-BOO-3,ZTE
172.28.116.223,2,14,"2204,,502",641103390-2174225543,GPON32-D2-BOO-3,ZTE
172.28.116.223,2,15,"2204,,502",641103390-2174483426,GPON32-D2-BOO-3,ZTE
172.28.116.223,2,16,"2204,,502",641103390-2174225544,GPON32-D2-BOO-3,ZTE
172.28.116.223,3,1,"2204, 502",782403467-2839682628,GPON32-D2-BOO-3,ZTE
172.28.116.223,3,2,"2204, 502",782403467-2839682629,GPON32-D2-BOO-3,ZTE
172.28.116.223,3,3,"2204, 502",782403467-2839682630,GPON32-D2-BOO-3,ZTE
172.28.116.223,3,4,"2204, 502",782403467-2839682631,GPON32-D2-BOO-3,ZTE
172.28.116.223,3,5,"2204, 502",782403467-2839682632,GPON32-D2-BOO-3,ZTE
172.28.116.223,3,6,"2204, 502",782403467-2839682633,GPON32-D2-BOO-3,ZTE
172.28.116.223,3,7,"2204, 502",782403467-2839682634,GPON32-D2-BOO-3,ZTE
172.28.116.223,3,8,"2204, 502",782403467-2839682635,GPON32-D2-BOO-3,ZTE
172.28.116.223,3,9,"2204, 502",782403467-2839682636,GPON32-D2-BOO-3,ZTE
172.28.116.223,3,10,"2204, 502",782403467-2839682637,GPON32-D2-BOO-3,ZTE
172.28.116.223,3,11,"2204, 502",782403467-2839682638,GPON32-D2-BOO-3,ZTE
172.28.116.223,3,12,"2204, 502",782403467-2839682639,GPON32-D2-BOO-3,ZTE
172.28.116.223,3,13,"2204, 502",782403467-2839682640,GPON32-D2-BOO-3,ZTE
172.28.116.223,3,14,"2204, 502",782403467-2839682641,GPON32-D2-BOO-3,ZTE
172.28.116.223,3,15,"2204, 502",782403467-2839682642,GPON32-D2-BOO-3,ZTE
172.28.116.223,3,16,"2204, 502",782403467-2839682643,GPON32-D2-BOO-3,ZTE
172.28.116.223,4,1,"2204, 502",812783723-3487842719,GPON32-D2-BOO-3,ZTE
172.28.116.223,4,2,"2204, 502",812783723-3487842720,GPON32-D2-BOO-3,ZTE
172.28.116.223,4,3,"2204, 502",812783723-3487842721,GPON32-D2-BOO-3,ZTE
172.28.116.223,4,4,"2204, 502",812783723-3487842722,GPON32-D2-BOO-3,ZTE
172.28.116.223,4,5,"2204, 502",812783723-3487842723,GPON32-D2-BOO-3,ZTE
172.28.116.223,4,6,"2204, 502",812783723-3487842724,GPON32-D2-BOO-3,ZTE
172.28.116.223,4,7,"2204, 502",812783723-3487842725,GPON32-D2-BOO-3,ZTE
172.28.116.223,4,8,"2204, 502",812783723-3487842726,GPON32-D2-BOO-3,ZTE
172.28.116.223,4,9,"2204, 502",812783723-3487842727,GPON32-D2-BOO-3,ZTE
172.28.116.223,4,10,"2204, 502",812783723-3487842728,GPON32-D2-BOO-3,ZTE
172.28.116.223,4,11,"2204, 502",812783723-3487842729,GPON32-D2-BOO-3,ZTE
172.28.116.223,4,12,"2204, 502",812783723-3487842730,GPON32-D2-BOO-3,ZTE
172.28.116.223,4,13,"2204, 502",812783723-3487842731,GPON32-D2-BOO-3,ZTE
172.28.116.223,4,14,"2204, 502",812783723-3487842732,GPON32-D2-BOO-3,ZTE
172.28.116.223,4,15,"2204, 502",812783723-3487842733,GPON32-D2-BOO-3,ZTE
172.28.116.223,4,16,"2204, 502",812783723-3487842734,GPON32-D2-BOO-3,ZTE
172.28.116.224,1,1,"2205, 502",401703345-1483067991,GPON04-D2-GPI-3,ZTE
172.28.116.224,1,2,"2205, 502",401703345-1483354199,GPON04-D2-GPI-3,ZTE
172.28.116.224,1,3,"2205, 502",401703345-1483067992,GPON04-D2-GPI-3,ZTE
172.28.116.224,1,4,"2205, 502",401703345-1483354200,GPON04-D2-GPI-3,ZTE
172.28.116.224,1,5,"2205, 502",401703345-1483067993,GPON04-D2-GPI-3,ZTE
172.28.116.224,1,6,"2205, 502",401703345-1483354201,GPON04-D2-GPI-3,ZTE
172.28.116.224,1,7,"2205, 502",401703345-1483067994,GPON04-D2-GPI-3,ZTE
172.28.116.224,1,8,"2205, 502",401703345-1483354202,GPON04-D2-GPI-3,ZTE
172.28.116.224,1,9,"2205, 502",401703345-1483067995,GPON04-D2-GPI-3,ZTE
172.28.116.224,1,10,"2205, 502",401703345-1483354203,GPON04-D2-GPI-3,ZTE
172.28.116.224,1,11,"2205, 502",401703345-1483067996,GPON04-D2-GPI-3,ZTE
172.28.116.224,1,12,"2205, 502",401703345-1483354204,GPON04-D2-GPI-3,ZTE
172.28.116.224,1,13,"2205, 502",401703345-1483067997,GPON04-D2-GPI-3,ZTE
172.28.116.224,1,14,"2205, 502",401703345-1483354208,GPON04-D2-GPI-3,ZTE
172.28.116.224,1,15,"2205, 502",401703345-1483067998,GPON04-D2-GPI-3,ZTE
172.28.116.224,1,16,"2205, 502",401703345-1483354211,GPON04-D2-GPI-3,ZTE
172.28.116.224,2,1,"2205, 502",453378342-1645621473,GPON04-D2-GPI-3,ZTE
172.28.116.224,2,2,"2205, 502",453378342-1645964018,GPON04-D2-GPI-3,ZTE
172.28.116.224,2,3,"2205, 502",453378342-1645621474,GPON04-D2-GPI-3,ZTE
172.28.116.224,2,4,"2205, 502",453378342-1645964019,GPON04-D2-GPI-3,ZTE
172.28.116.224,2,5,"2205, 502",453378342-1645621475,GPON04-D2-GPI-3,ZTE
172.28.116.224,2,6,"2205, 502",453378342-1645964020,GPON04-D2-GPI-3,ZTE
172.28.116.224,2,7,"2205, 502",453378342-1645621476,GPON04-D2-GPI-3,ZTE
172.28.116.224,2,8,"2205, 502",453378342-1645964021,GPON04-D2-GPI-3,ZTE
172.28.116.224,2,9,"2205, 502",453378342-1645621477,GPON04-D2-GPI-3,ZTE
172.28.116.224,2,10,"2205, 502",453378342-1645964022,GPON04-D2-GPI-3,ZTE
172.28.116.224,2,11,"2205, 502",453378342-1645621478,GPON04-D2-GPI-3,ZTE
172.28.116.224,2,12,"2205, 502",453378342-1645964023,GPON04-D2-GPI-3,ZTE
172.28.116.224,2,13,"2205, 502",453378342-1645621479,GPON04-D2-GPI-3,ZTE
172.28.116.224,2,14,"2205, 502",453378342-1645964024,GPON04-D2-GPI-3,ZTE
172.28.116.224,2,15,"2205, 502",453378342-1645621480,GPON04-D2-GPI-3,ZTE
172.28.116.224,2,16,"2205, 502",453378342-1645964025,GPON04-D2-GPI-3,ZTE
172.28.116.224,3,1,"2205, 502",453453341-1645964010,GPON04-D2-GPI-3,ZTE
172.28.116.224,3,2,"2205, 502",453453341-1645621451,GPON04-D2-GPI-3,ZTE
172.28.116.224,3,3,"2205, 502",453453341-1645964011,GPON04-D2-GPI-3,ZTE
172.28.116.224,3,4,"2205, 502",453453341-1645621452,GPON04-D2-GPI-3,ZTE
172.28.116.224,3,5,"2205, 502",453453341-1645964012,GPON04-D2-GPI-3,ZTE
172.28.116.224,3,6,"2205, 502",453453341-1645621453,GPON04-D2-GPI-3,ZTE
172.28.116.224,3,7,"2205, 502",453453341-1645964013,GPON04-D2-GPI-3,ZTE
172.28.116.224,3,8,"2205, 502",453453341-1645621454,GPON04-D2-GPI-3,ZTE
172.28.116.224,3,9,"2205, 502",453453341-1645964014,GPON04-D2-GPI-3,ZTE
172.28.116.224,3,10,"2205, 502",453453341-1645621455,GPON04-D2-GPI-3,ZTE
172.28.116.224,3,11,"2205, 502",453453341-1645964015,GPON04-D2-GPI-3,ZTE
172.28.116.224,3,12,"2205, 502",453453341-1645621456,GPON04-D2-GPI-3,ZTE
172.28.116.224,3,13,"2205, 502",453453341-1645964016,GPON04-D2-GPI-3,ZTE
172.28.116.224,3,14,"2205, 502",453453341-1645621457,GPON04-D2-GPI-3,ZTE
172.28.116.224,3,15,"2205, 502",453453341-1645964017,GPON04-D2-GPI-3,ZTE
172.28.116.224,3,16,"2205, 502",453453341-1645621458,GPON04-D2-GPI-3,ZTE
172.28.116.225,2,1,"2206 , 501",421128353-1496561554,GPON03-D2-PAR-3,ZTE
172.28.116.225,2,2,"2206 , 501",421128353-1496455141,GPON03-D2-PAR-3,ZTE
172.28.116.225,2,3,"2206 , 501",421128353-1496561555,GPON03-D2-PAR-3,ZTE
172.28.116.225,2,4,"2206 , 501",421128353-1496455142,GPON03-D2-PAR-3,ZTE
172.28.116.225,2,5,"2206 , 501",421128353-1496561556,GPON03-D2-PAR-3,ZTE
172.28.116.225,2,6,"2206 , 501",421128353-1496455143,GPON03-D2-PAR-3,ZTE
172.28.116.225,2,7,"2206 , 501",421128353-1496561557,GPON03-D2-PAR-3,ZTE
172.28.116.225,2,8,"2206 , 501",421128353-1496455144,GPON03-D2-PAR-3,ZTE
172.28.116.225,3,1,"2206 , 501",426903343-1503013004,GPON03-D2-PAR-3,ZTE
172.28.116.225,3,2,"2206 , 501",426903343-1502680398,GPON03-D2-PAR-3,ZTE
172.28.116.225,3,3,"2206 , 501",426903343-1503013005,GPON03-D2-PAR-3,ZTE
172.28.116.225,3,4,"2206 , 501",426903343-1502680399,GPON03-D2-PAR-3,ZTE
172.28.116.225,3,5,"2206 , 501",426903343-1503013006,GPON03-D2-PAR-3,ZTE
172.28.116.225,3,6,"2206 , 501",426903343-1502680400,GPON03-D2-PAR-3,ZTE
172.28.116.225,3,7,"2206 , 501",426903343-1503013007,GPON03-D2-PAR-3,ZTE
172.28.116.225,3,8,"2206 , 501",426903343-1502680401,GPON03-D2-PAR-3,ZTE
172.28.116.225,4,1,"2206 , 501",426828343-1502680376,GPON03-D2-PAR-3,ZTE
172.28.116.225,4,2,"2206 , 501",426828343-1503013000,GPON03-D2-PAR-3,ZTE
172.28.116.225,4,3,"2206 , 501",426828343-1502680377,GPON03-D2-PAR-3,ZTE
172.28.116.225,4,4,"2206 , 501",426828343-1503013001,GPON03-D2-PAR-3,ZTE
172.28.116.225,4,5,"2206 , 501",426828343-1502680378,GPON03-D2-PAR-3,ZTE
172.28.116.225,4,6,"2206 , 501",426828343-1503013002,GPON03-D2-PAR-3,ZTE
172.28.116.225,4,7,"2206 , 501",426828343-1502680379,GPON03-D2-PAR-3,ZTE
172.28.116.225,4,8,"2206 , 501",426828343-1503013003,GPON03-D2-PAR-3,ZTE
172.28.116.225,5,1,"2206 , 501",440178342-1579962976,GPON03-D2-PAR-3,ZTE
172.28.116.225,5,2,"2206 , 501",440178342-1579916939,GPON03-D2-PAR-3,ZTE
172.28.116.225,5,3,"2206 , 501",440178342-1579962977,GPON03-D2-PAR-3,ZTE
172.28.116.225,5,4,"2206 , 501",440178342-1579916940,GPON03-D2-PAR-3,ZTE
172.28.116.225,5,5,"2206 , 501",440178342-1579962978,GPON03-D2-PAR-3,ZTE
172.28.116.225,5,6,"2206 , 501",440178342-1579916941,GPON03-D2-PAR-3,ZTE
172.28.116.225,5,7,"2206 , 501",440178342-1579962979,GPON03-D2-PAR-3,ZTE
172.28.116.225,5,8,"2206 , 501",440178342-1579916942,GPON03-D2-PAR-3,ZTE
172.28.116.225,5,9,"2206 , 501",440178342-1579962980,GPON03-D2-PAR-3,ZTE
172.28.116.225,5,10,"2206 , 501",440178342-1579916943,GPON03-D2-PAR-3,ZTE
172.28.116.225,5,11,"2206 , 501",440178342-1579962981,GPON03-D2-PAR-3,ZTE
172.28.116.225,5,12,"2206 , 501",440178342-1579916944,GPON03-D2-PAR-3,ZTE
172.28.116.225,5,13,"2206 , 501",440178342-1579962982,GPON03-D2-PAR-3,ZTE
172.28.116.225,5,14,"2206 , 501",440178342-1579916945,GPON03-D2-PAR-3,ZTE
172.28.116.225,5,15,"2206 , 501",440178342-1579962983,GPON03-D2-PAR-3,ZTE
172.28.116.225,5,16,"2206 , 501",440178342-1579916946,GPON03-D2-PAR-3,ZTE
172.28.116.225,6,1,"2206 , 501",483828349-1923016225,GPON03-D2-PAR-3,ZTE
172.28.116.225,6,1,"2206 , 501",483828349-1923016225,GPON03-D2-PAR-3,ZTE
172.28.116.225,6,2,"2206 , 501",483828349-1922190833,GPON03-D2-PAR-3,ZTE
172.28.116.225,6,2,"2206 , 501",483828349-1922190833,GPON03-D2-PAR-3,ZTE
172.28.116.225,6,3,"2206 , 501",483828349-1923016226,GPON03-D2-PAR-3,ZTE
172.28.116.225,6,3,"2206 , 501",483828349-1923016226,GPON03-D2-PAR-3,ZTE
172.28.116.225,6,4,"2206 , 501",483828349-1922190834,GPON03-D2-PAR-3,ZTE
172.28.116.225,6,4,"2206 , 501",483828349-1922190834,GPON03-D2-PAR-3,ZTE
172.28.116.225,6,5,"2206 , 501",483828349-1923016227,GPON03-D2-PAR-3,ZTE
172.28.116.225,6,5,"2206 , 501",483828349-1923016227,GPON03-D2-PAR-3,ZTE
172.28.116.225,6,6,"2206 , 501",483828349-1922190835,GPON03-D2-PAR-3,ZTE
172.28.116.225,6,6,"2206 , 501",483828349-1922190835,GPON03-D2-PAR-3,ZTE
172.28.116.225,6,7,"2206 , 501",483828349-1923016228,GPON03-D2-PAR-3,ZTE
172.28.116.225,6,7,"2206 , 501",483828349-1923016228,GPON03-D2-PAR-3,ZTE
172.28.116.225,6,8,"2206 , 501",483828349-1922190836,GPON03-D2-PAR-3,ZTE
172.28.116.225,6,8,"2206 , 501",483828349-1922190836,GPON03-D2-PAR-3,ZTE
172.28.116.225,6,9,"2206 , 501",483828349-1923016229,GPON03-D2-PAR-3,ZTE
172.28.116.225,6,9,"2206 , 501",483828349-1923016229,GPON03-D2-PAR-3,ZTE
172.28.116.225,6,10,"2206 , 501",483828349-1922190837,GPON03-D2-PAR-3,ZTE
172.28.116.225,6,10,"2206 , 501",483828349-1922190837,GPON03-D2-PAR-3,ZTE
172.28.116.225,6,11,"2206 , 501",483828349-1923016230,GPON03-D2-PAR-3,ZTE
172.28.116.225,6,11,"2206 , 501",483828349-1923016230,GPON03-D2-PAR-3,ZTE
172.28.116.225,6,12,"2206 , 501",483828349-1922190838,GPON03-D2-PAR-3,ZTE
172.28.116.225,6,12,"2206 , 501",483828349-1922190838,GPON03-D2-PAR-3,ZTE
172.28.116.225,6,13,"2206 , 501",483828349-1923016231,GPON03-D2-PAR-3,ZTE
172.28.116.225,6,13,"2206 , 501",483828349-1923016231,GPON03-D2-PAR-3,ZTE
172.28.116.225,6,14,"2206 , 501",483828349-1922190839,GPON03-D2-PAR-3,ZTE
172.28.116.225,6,14,"2206 , 501",483828349-1922190839,GPON03-D2-PAR-3,ZTE
172.28.116.225,6,15,"2206 , 501",483828349-1923016232,GPON03-D2-PAR-3,ZTE
172.28.116.225,6,15,"2206 , 501",483828349-1923016232,GPON03-D2-PAR-3,ZTE
172.28.116.225,6,16,"2206 , 501",483828349-1922190840,GPON03-D2-PAR-3,ZTE
172.28.116.225,6,16,"2206 , 501",483828349-1922190840,GPON03-D2-PAR-3,ZTE
172.28.116.225,7,1,"2206 , 501",483903348-1922190841,GPON03-D2-PAR-3,ZTE
172.28.116.225,7,1,"2206 , 501",483903348-1922190841,GPON03-D2-PAR-3,ZTE
172.28.116.225,7,2,"2206 , 501",483903348-1923016257,GPON03-D2-PAR-3,ZTE
172.28.116.225,7,2,"2206 , 501",483903348-1923016257,GPON03-D2-PAR-3,ZTE
172.28.116.225,7,3,"2206 , 501",483903348-1922190842,GPON03-D2-PAR-3,ZTE
172.28.116.225,7,3,"2206 , 501",483903348-1922190842,GPON03-D2-PAR-3,ZTE
172.28.116.225,7,4,"2206 , 501",483903348-1923016258,GPON03-D2-PAR-3,ZTE
172.28.116.225,7,4,"2206 , 501",483903348-1923016258,GPON03-D2-PAR-3,ZTE
172.28.116.225,7,5,"2206 , 501",483903348-1922190843,GPON03-D2-PAR-3,ZTE
172.28.116.225,7,5,"2206 , 501",483903348-1922190843,GPON03-D2-PAR-3,ZTE
172.28.116.225,7,6,"2206 , 501",483903348-1923016259,GPON03-D2-PAR-3,ZTE
172.28.116.225,7,6,"2206 , 501",483903348-1923016259,GPON03-D2-PAR-3,ZTE
172.28.116.225,7,7,"2206 , 501",483903348-1922190844,GPON03-D2-PAR-3,ZTE
172.28.116.225,7,7,"2206 , 501",483903348-1922190844,GPON03-D2-PAR-3,ZTE
172.28.116.225,7,8,"2206 , 501",483903348-1923016260,GPON03-D2-PAR-3,ZTE
